Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Charges Per Month,Num Services,Tenure Group,High Value Customer,Auto Payment,Churn Probability,SHAP Magnitude,Actual Churn,Risk Tier
0,0,1,0,-0.3859847934766699,0,0,1,0,0,1,0,0,2,0,-1.0061541113494334,-0.6500313764894295,1,0,0,0,0,0,1,-0.8302847484360427,2,1,0,0,0.0437,0.2069,0,Low
1,0,0,0,-1.201206041878475,1,0,0,0,0,0,1,1,0,0,0.8596875795919747,-0.9040650185696524,0,1,0,0,0,0,1,0.0074139755077329,3,0,1,0,0.7287,0.1588,0,High
0,1,0,0,1.3259798281671205,1,1,0,1,1,0,1,0,0,1,1.017668827933716,1.736706898272108,0,1,0,1,0,0,0,1.1523564320578468,5,3,1,1,0.3567,0.1904,0,Medium
1,0,0,0,-1.201206041878475,1,0,0,0,1,1,1,0,0,1,0.831417250941347,-0.9010649686110808,0,1,0,0,0,0,1,0.063216790190508,4,0,0,0,0.771,0.1682,0,High
1,0,1,0,-1.2827281667186554,1,0,0,0,0,0,0,0,1,0,-1.531649632149331,-1.000618097015739,0,0,1,0,0,0,1,-1.6341735317190784,1,0,0,0,0.0926,0.1958,0,Low
1,0,0,1,-1.1604449794583849,1,0,1,0,0,0,0,0,0,0,-0.5155807612356051,-0.9120063272835184,1,0,0,0,0,1,0,-0.5007198899565949,2,0,0,0,0.4552,0.1547,1,Medium
1,0,0,0,-1.2827281667186554,1,0,1,0,0,1,0,0,0,1,-0.362588394420445,-0.9851104858328288,1,0,0,0,0,1,0,-1.0571067775289695,3,0,0,0,0.5196,0.1579,1,Medium
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-1.4967274614632615,-1.0001548540074303,0,0,1,0,0,1,0,-1.6167761836120955,1,0,0,0,0.5855,0.1579,1,Medium
0,0,1,1,0.9998913288063984,1,0,0,0,0,0,0,0,2,0,-1.5000533824809827,-0.4477044778128228,0,0,1,1,0,0,0,-1.222873962321919,1,3,0,1,0.0056,0.2333,0,Low
1,0,1,1,1.081413453646579,1,0,0,0,0,0,0,0,2,0,-1.4967274614632615,-0.4846756817140432,0,0,1,0,0,0,1,-1.292791606600925,1,3,0,0,0.0052,0.249,0,Low
0,0,0,0,1.24445770332694,1,1,0,1,0,0,1,1,1,0,1.1656723132222948,1.698632734827295,0,1,0,1,0,0,0,1.2048767282298702,5,3,1,1,0.261,0.1877,1,Low
0,0,1,0,1.4482630154273912,0,0,0,1,1,1,1,1,2,0,-0.1513924097951699,0.8039119530650654,1,0,0,0,1,0,0,0.012009501422785,5,3,0,1,0.0143,0.228,0,Low
1,0,0,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,1,0.1645700868883126,-0.944212745956419,0,1,0,0,0,1,0,-0.3382352236743969,1,0,0,0,0.8149,0.1157,0,High
1,0,1,1,0.8368470791260375,1,1,0,0,1,1,1,1,1,1,0.4622400179743306,0.7304327882709334,1,0,0,0,0,0,1,0.4538364929699334,6,3,0,0,0.0055,0.233,0,Low
0,1,0,0,-0.9566396673579334,1,1,0,0,1,0,1,0,0,1,0.8397320534856492,-0.6485534107010157,0,1,0,0,0,1,0,0.7384308478520862,4,0,1,0,0.9003,0.134,0,High
0,1,1,0,1.3667408905872107,1,1,0,0,1,1,1,1,1,1,1.3668905347944074,2.068455069793857,0,1,0,0,1,0,0,1.4746997498136412,6,3,1,1,0.2619,0.2157,1,Low
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-0.675224970086207,-0.9892576137167364,1,0,0,0,1,0,0,-1.2113851475342887,1,0,0,1,0.688,0.164,0,High
1,0,0,1,1.1629355784867594,1,0,0,0,0,0,0,0,2,0,-1.5000533824809827,-0.5129335052208828,0,0,1,0,0,0,1,-1.3476096657304748,1,3,0,0,0.0143,0.2317,0,Low
0,0,1,1,-0.8751175425177529,1,0,1,0,0,0,0,0,0,0,-0.4607030644432108,-0.7522757261804536,1,0,0,1,0,0,0,-0.351365297717403,2,0,0,1,0.0552,0.1933,0,Low
1,0,1,0,-0.712073292837392,1,1,0,0,1,0,1,1,0,1,1.2055833654349448,-0.3453498321674396,0,1,0,0,0,1,0,1.1428371283766674,5,1,1,0,0.927,0.1447,1,High
0,0,1,0,1.570546202687662,1,1,1,1,1,1,1,1,2,0,0.7682247516046508,1.7993770595390333,1,0,0,1,0,0,0,0.95934434362566,8,3,0,1,0.0114,0.2173,0,Low
0,0,1,1,-0.712073292837392,1,0,0,0,0,0,0,0,0,0,-0.6170213522760918,-0.726797360723467,1,0,0,0,0,1,0,-0.6307076229823533,1,1,0,0,0.0939,0.17,0,Low
1,0,0,0,-1.201206041878475,1,1,0,0,0,0,0,0,0,0,-0.4806585905495361,-0.9483598738403268,1,0,0,1,0,0,0,-0.8164981706908865,2,0,0,1,0.7825,0.1314,0,High
0,0,0,0,0.0623868931443227,1,0,1,1,0,0,0,0,1,0,-0.327666223734376,-0.1772146793422,1,0,0,0,0,0,1,-0.1747658018389737,3,2,0,0,0.1408,0.1558,0,Low
0,0,0,0,-0.8343564800976626,1,1,0,0,0,1,0,0,0,1,0.4888473861160975,-0.5861479597245525,0,1,0,0,1,0,0,0.4768141225451934,3,0,0,1,0.7885,0.1295,0,High
0,0,1,1,0.5107585797653155,1,1,0,0,0,0,0,0,2,1,-1.33708325261266,-0.5064922214863027,0,0,1,1,0,0,0,-1.1299786884676524,2,2,0,1,0.0046,0.2292,0,Low
1,0,1,0,1.570546202687662,1,1,1,0,1,1,1,1,2,1,1.4533644812551498,2.3511436008166133,0,1,0,0,1,0,0,1.529517808943191,7,3,1,1,0.3831,0.2502,0,Medium
1,0,1,0,0.3884753925050447,1,1,1,0,0,1,1,1,1,0,0.5187806752755855,0.480480096502003,1,0,0,0,1,0,0,0.6343750110612645,6,2,0,1,0.1401,0.1586,0,Low
0,0,1,0,1.4482630154273912,1,1,1,1,1,0,1,1,2,1,1.5281977041538697,2.3236137306085447,0,1,0,1,0,0,0,1.65064274198992,7,3,1,1,0.6286,0.2052,0,High
0,0,1,0,0.918369203966218,1,1,1,0,0,0,1,0,0,1,0.8297542904324867,1.179182908176975,0,1,0,1,0,0,0,0.9642681213917872,4,3,0,1,0.3137,0.1716,0,Medium
0,0,1,1,1.570546202687662,1,0,0,0,0,0,0,0,2,0,-1.4950645009544017,-0.3959536160274631,0,0,1,1,0,0,0,-1.3092041991546826,1,3,0,1,0.0023,0.2533,0,Low
0,0,1,0,-0.8751175425177529,1,0,0,0,0,0,0,0,1,0,-1.4717830538303551,-0.905719457885041,0,0,1,0,0,0,1,-1.3029674139842546,1,0,0,0,0.0411,0.2086,0,Low
1,0,0,0,0.592280704605496,1,0,0,0,0,0,0,0,2,0,-1.4767719353569364,-0.5928760129404667,0,0,1,1,0,0,0,-1.2977153843670526,1,2,0,1,0.0321,0.1929,0,Low
0,0,0,0,-0.8751175425177529,1,1,0,0,0,0,0,0,0,1,0.387406795075611,-0.6392223729622232,0,1,0,0,0,1,0,0.3494524043280364,2,0,0,0,0.8217,0.1093,1,High
0,0,0,1,-1.201206041878475,0,0,0,1,0,0,0,0,0,0,-1.1707872017266163,-0.969183750023353,1,0,0,0,0,0,1,-1.2038353549595604,1,0,0,0,0.0834,0.2145,0,Low
0,0,0,0,-0.9974007297780236,1,0,0,0,0,0,1,0,0,1,0.5071399517135622,-0.7092161855986027,0,1,0,1,0,0,0,0.5349147001854948,2,0,0,1,0.8163,0.1185,1,High
1,0,0,1,-0.6305511679972114,1,0,1,0,0,0,0,0,0,1,-0.4839845115672569,-0.6353178961779058,1,0,0,0,0,0,1,-0.3986335642722241,2,1,0,0,0.0639,0.1975,0,Low
1,0,1,0,1.3667408905872107,1,1,0,1,0,1,1,1,1,1,1.3036980354577106,2.0308441493573537,0,1,0,0,0,1,0,1.4330117647270977,6,3,1,0,0.4259,0.1751,1,Medium
1,0,0,0,-1.1604449794583849,1,0,0,0,0,0,0,1,0,1,-0.3176884606812135,-0.9036900123248308,1,0,0,0,0,0,1,-0.3769689421012643,2,0,0,0,0.4103,0.1636,0,Medium
1,0,1,0,0.1846700804045935,1,1,0,0,1,1,1,0,2,0,0.979420736229926,0.5180027801750194,0,1,0,0,0,0,1,1.0469875878627244,5,2,1,0,0.0855,0.2059,0,Low
0,0,0,0,-1.078922854618204,1,1,0,0,0,0,0,0,0,1,0.2992698881060078,-0.8318652868460878,0,1,0,0,0,0,1,-0.0608624095158976,2,0,0,0,0.8333,0.1335,0,High
1,0,0,0,-0.1006573565360382,1,1,1,1,0,0,0,1,0,1,0.979420736229926,0.1733279228023656,0,1,0,0,1,0,0,0.894678728963856,5,2,1,1,0.4899,0.162,0,Medium
1,0,0,0,-0.3859847934766699,1,0,0,0,0,0,1,1,1,1,0.0015999570199903,-0.3428130252171768,1,0,0,1,0,0,0,0.1223021233840344,3,1,0,1,0.1503,0.1497,0,Low
0,0,1,0,1.3259798281671205,1,0,1,0,1,1,0,0,2,0,-0.1979553040432621,0.6927777494526858,1,0,0,0,1,0,0,-0.0244264540465563,4,3,0,1,0.1627,0.2025,0,Low
1,1,1,0,0.3069532676648642,1,0,1,1,1,1,1,0,1,1,1.1074686954121795,0.807353186841074,0,1,0,0,1,0,0,1.3532465649158367,6,2,1,1,0.0941,0.1767,0,Low
1,0,1,1,1.570546202687662,1,1,0,1,0,1,0,0,2,1,0.6634582395464431,1.7054269656158243,0,1,0,0,0,1,0,0.8621817957074166,4,3,0,0,0.0045,0.2432,0,Low
1,0,1,1,1.3259798281671205,1,1,0,0,0,0,0,0,2,0,-1.3337573315949391,-0.2522379874973614,0,0,1,0,1,0,0,-1.089603710785409,2,3,0,1,0.0021,0.256,0,Low
0,0,1,1,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-1.4867496984100992,-1.000022498862199,0,0,1,0,1,0,0,-1.6121806576970434,1,0,0,1,0.3417,0.2029,1,Medium
1,1,0,0,1.3259798281671205,1,1,1,0,1,1,1,1,2,1,1.5132310595741254,2.18797176593754,0,1,0,0,0,1,0,1.6611468012243251,7,3,1,0,0.2127,0.2191,0,Low
0,0,0,0,-1.201206041878475,1,0,0,0,0,0,0,0,0,0,-1.5000533824809827,-0.9829486851273874,0,0,1,0,0,1,0,-1.459871798798175,1,0,0,0,0.3155,0.1418,1,Medium
0,0,1,1,-1.2827281667186554,1,0,0,0,1,0,0,0,0,0,-0.4789956300406754,-0.9866546291938584,1,0,0,0,0,0,1,-1.1148791033181955,2,0,0,0,0.7172,0.1937,1,High
1,0,1,1,0.1846700804045935,0,0,1,0,1,1,0,0,1,1,-0.8199025343570646,-0.3359526168560315,1,0,0,0,0,1,0,-0.6251273415140757,3,2,0,0,0.0184,0.211,0,Low
1,0,0,1,1.570546202687662,1,1,1,1,0,0,0,0,1,1,0.6850767261616291,1.6509628233532274,0,1,0,0,1,0,0,0.8060507291735661,4,3,0,1,0.0053,0.2398,0,Low
1,0,1,0,0.1439090179845032,0,0,1,0,1,0,0,0,1,0,-0.9812097037165268,-0.4274541405924646,1,0,0,0,0,0,1,-0.7734971782000424,2,2,0,0,0.0708,0.1983,0,Low
1,0,0,0,-0.8343564800976626,1,0,0,0,0,0,1,0,0,1,0.5520398854527943,-0.6065527112810135,0,1,0,0,0,1,0,0.3599564635624414,2,0,0,0,0.8541,0.1151,0,High
1,0,0,0,-1.201206041878475,1,0,0,0,0,0,1,0,0,0,-0.3226773422077947,-0.9386979482384564,1,0,0,0,0,0,1,-0.6366161563017059,2,0,0,0,0.6042,0.1382,1,High
0,0,0,0,-0.7528343552574821,1,0,0,1,0,0,0,1,0,1,0.7133470548122562,-0.4878963235813332,0,1,0,0,0,1,0,0.6415965517849177,3,1,0,0,0.7165,0.1295,1,High
1,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,0.1545923238351501,-0.9782500774716834,0,1,0,1,0,0,0,-0.80205508924358,1,0,0,1,0.936,0.1552,1,High
0,0,1,1,-0.7528343552574821,1,0,1,1,0,1,0,0,0,0,-0.1796627384457972,-0.6644139689378757,1,0,0,1,0,0,0,-0.2338511350325001,4,1,0,1,0.0367,0.1949,0,Low
1,0,1,0,0.1439090179845032,1,1,0,0,0,0,1,1,0,1,1.002702183353972,0.5088702751540737,0,1,0,1,0,0,0,1.1093554395670024,4,2,1,1,0.7164,0.1595,0,High
1,0,1,1,0.103147955564413,1,0,0,0,0,0,0,0,2,0,-1.475108974848076,-0.6738994210127711,0,0,1,1,0,0,0,-1.2504471178122314,1,2,0,1,0.0045,0.2345,0,Low
1,0,0,0,0.6330417670255862,1,0,0,0,0,0,0,0,1,0,-1.4934015404455407,-0.5657432081680913,0,0,1,1,0,0,0,-1.269813977025665,1,2,0,1,0.1136,0.1569,0,Low
0,0,1,1,1.1629355784867594,1,0,0,0,0,0,0,0,1,0,-1.5216718690961684,-0.5042863023991176,0,0,1,0,1,0,0,-1.3371056064960702,1,3,0,1,0.0059,0.2321,0,Low
1,0,1,0,-0.9158786049378432,1,0,0,0,0,0,0,0,0,1,0.181199691976917,-0.6832304587515635,0,1,0,0,0,1,0,0.2601679008355964,1,0,0,0,0.7744,0.1253,1,High
1,0,0,0,-0.8751175425177529,1,0,0,0,0,0,0,0,0,0,-0.6536064834710211,-0.7918499146045522,1,0,0,0,1,0,0,-0.5968976823216131,1,0,0,1,0.5102,0.1445,0,Medium
1,1,1,0,-1.201206041878475,1,1,0,0,0,0,1,1,0,1,0.9893984992830884,-0.8855794166190422,0,1,0,0,0,1,0,0.3514219154344873,4,0,1,0,0.8984,0.1359,1,High
0,0,0,0,1.1221745160666692,0,0,1,0,1,0,0,1,1,1,-0.6785508911039276,0.2148874384049309,1,0,0,0,0,1,0,-0.4501691048910223,3,3,0,0,0.1328,0.1897,0,Low
0,0,0,0,0.9998913288063984,1,1,1,1,0,1,0,0,0,1,0.7549210675337671,1.1462044178235595,0,1,0,1,0,0,0,0.8218068180251733,5,3,0,1,0.0745,0.1917,0,Low
0,0,0,0,0.6330417670255862,1,1,1,1,1,0,1,1,1,1,0.6185583058072116,0.7063441518388734,1,0,0,0,1,0,0,0.6616199147005016,7,2,0,1,0.0521,0.1727,0,Low
1,0,0,0,-0.7935954176775724,1,0,0,0,0,0,0,0,1,0,-1.510031145534145,-0.8897044853120781,0,0,1,0,0,0,1,-1.3092041991546826,1,1,0,0,0.0275,0.1982,0,Low
0,0,1,1,1.1629355784867594,1,1,0,0,0,0,0,0,2,1,-1.3520498971924038,-0.3713134998236068,0,0,1,0,0,0,1,-1.1775752068735488,2,3,0,0,0.0023,0.2607,0,Low
1,0,1,0,0.755324954285857,0,0,0,1,0,0,0,0,0,1,-1.1574835176557332,-0.3341437632045398,1,0,0,0,1,0,0,-0.9773415777177088,1,3,0,1,0.4678,0.1813,0,Medium
0,0,0,0,0.266192205244774,1,0,1,0,1,1,1,0,1,1,1.0209947489514366,0.6203133074386591,0,1,0,0,0,1,0,1.0876908173960425,5,2,1,0,0.2288,0.1557,1,Low
1,0,1,0,1.5297851402675715,0,0,1,0,1,1,0,0,2,1,-0.8548247050431339,0.1790853716199185,1,0,0,0,1,0,0,-0.6976710006016833,3,3,0,1,0.0091,0.2338,0,Low
1,0,1,1,0.8368470791260375,1,0,0,0,0,0,0,0,2,1,-1.5116941060430058,-0.5190439010923853,0,0,1,0,0,0,1,-1.2678444659192143,1,3,0,0,0.01,0.2375,0,Low
1,0,0,0,-0.8751175425177529,1,0,0,0,0,0,0,0,1,0,-1.5083681850252848,-0.9088518629888436,0,0,1,0,0,0,1,-1.3223342731976886,1,0,0,0,0.0392,0.1951,0,Low
1,0,1,0,-0.3859847934766699,1,1,0,1,1,0,0,0,0,0,0.6451656739489785,-0.1406184816858012,0,1,0,0,0,1,0,0.7489349070864907,4,1,0,0,0.7039,0.1429,0,High
1,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,0.1412886397642664,-0.9784265509986582,0,1,0,0,0,1,0,-0.8086201262650832,1,0,0,0,0.9297,0.1493,1,High
1,0,0,0,-1.078922854618204,1,1,0,0,0,1,0,1,0,1,0.7682247516046508,-0.7784599857453394,0,1,0,1,0,0,0,0.5066850409930321,4,0,0,1,0.7582,0.1669,0,High
0,1,0,0,0.8368470791260375,1,0,1,1,0,1,0,1,1,1,1.0609058011640873,1.2881332518930413,0,1,0,0,0,0,1,1.2222740763368531,5,3,1,0,0.147,0.1939,0,Low
0,0,0,0,0.3884753925050447,1,1,1,0,1,0,1,1,0,1,1.3419461271615007,0.9326273318023092,0,1,0,0,0,1,0,1.4165991721733402,6,2,1,0,0.6903,0.1816,1,High
0,0,0,0,-0.9566396673579334,1,0,0,0,0,0,1,0,0,1,0.4256548867794013,-0.6938409295609234,0,1,0,1,0,0,0,0.4013161967979096,2,0,0,1,0.7546,0.1298,1,High
1,0,0,0,1.5297851402675715,1,1,1,1,1,1,1,1,2,1,1.6662234263892857,2.3931663594274872,0,1,0,1,0,0,0,1.6224130827974574,8,3,1,1,0.4071,0.1993,0,Medium
0,1,1,0,1.5297851402675715,1,1,0,0,0,0,0,0,2,1,0.3591364664249838,1.3785097568950098,0,1,0,0,1,0,0,0.5592053371650555,2,3,0,1,0.081,0.1914,0,Low
0,0,1,1,1.6113072651077522,1,1,1,1,1,1,0,1,2,1,0.4871844256072372,1.4889380663994902,1,0,0,1,0,0,0,0.6031910852091253,7,3,0,1,0.0026,0.2409,0,Low
1,0,0,0,-1.2827281667186554,1,1,0,0,0,0,0,1,0,1,0.7233248178654187,-0.9707058341935108,0,1,0,0,0,1,0,-0.5213997565743292,3,0,0,0,0.9509,0.1496,1,High
1,0,1,1,0.0216258307242325,1,0,0,1,1,1,1,1,2,0,0.5736583720679795,0.1395332423866917,1,0,0,0,1,0,0,0.5703659001016107,6,2,0,1,0.0022,0.2363,0,Low
1,0,1,1,0.8776081415461278,1,1,0,0,0,0,0,0,2,1,-1.3570387787189853,-0.4658591919003552,0,0,1,1,0,0,0,-1.2081026290235373,2,3,0,1,0.0057,0.2221,0,Low
1,0,1,1,1.6113072651077522,1,1,0,0,0,0,0,0,2,0,-1.3337573315949391,-0.1887075177864338,0,0,1,0,1,0,0,-1.1066728070413168,2,3,0,1,0.0013,0.2624,0,Low
0,0,1,0,0.0216258307242325,0,0,1,0,1,1,1,1,2,0,-0.1763368174280765,-0.1193534216853379,1,0,0,1,0,0,0,0.0038032051459063,5,2,0,1,0.0243,0.2215,0,Low
1,0,1,0,0.8776081415461278,1,1,0,1,0,1,1,0,1,1,0.1945033760478006,0.6543506389539234,1,0,0,0,0,1,0,0.3074361673904175,5,3,0,0,0.1022,0.1688,0,Low
0,0,1,0,0.103147955564413,1,0,0,0,0,0,0,0,0,1,0.181199691976917,0.0572304012438201,0,1,0,0,0,1,0,0.2608244045377466,1,2,0,0,0.811,0.1339,1,High
0,0,1,0,0.6330417670255862,1,0,0,0,1,1,1,1,0,1,1.170661194748876,1.123770220706888,0,1,0,0,1,0,0,1.295474239126611,5,2,1,1,0.6261,0.1762,0,High
1,0,1,0,-0.7528343552574821,1,1,0,0,0,1,1,0,0,1,0.0581406143212447,-0.5767728036040163,1,0,0,0,1,0,0,0.2007543157909946,4,1,0,1,0.339,0.1487,0,Medium
0,0,1,1,0.103147955564413,1,1,0,0,0,0,0,0,2,0,-1.3487239761746832,-0.6464357283773181,0,0,1,1,0,0,0,-1.1936595475762308,2,2,0,1,0.0052,0.2323,0,Low
1,0,0,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,1,-0.660258325506463,-0.9663601735917564,1,0,0,0,0,0,1,-0.8874005705231184,1,0,0,0,0.6176,0.1502,1,High
1,0,1,0,1.081413453646579,1,1,0,0,0,0,0,1,1,0,0.6884026471793497,1.2343529445474712,0,1,0,0,0,1,0,0.8388759142810809,3,3,0,0,0.4262,0.1322,1,Medium
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.5000533824809827,-1.000198972389174,0,0,1,0,0,0,1,-1.6184174428674711,1,0,0,0,0.7543,0.1651,0,High
1,1,1,0,0.8368470791260375,1,1,0,1,1,0,1,1,0,1,1.2970461934222688,1.4112014777670914,0,1,0,0,0,1,0,1.391652031491629,6,3,1,0,0.834,0.1712,1,High
1,0,1,0,-0.3044626686364894,1,0,0,0,0,0,1,1,1,1,0.8497098165388122,-0.0477492881153133,0,1,0,0,0,1,0,0.8076919884289422,3,2,1,0,0.3861,0.1359,1,Medium
0,0,1,1,1.570546202687662,1,1,0,0,0,0,0,0,2,0,-1.3620276602455663,-0.2750030724771104,0,0,1,0,1,0,0,-1.184468495746127,2,3,0,1,0.0019,0.2605,0,Low
1,0,1,0,0.3069532676648642,1,0,0,1,1,0,0,0,1,0,0.5304213988376084,0.3732062512921972,0,1,0,0,0,1,0,0.5654421223354833,3,2,0,0,0.4241,0.1415,0,Medium
0,1,0,0,1.6113072651077522,1,1,1,1,1,1,0,1,2,1,1.41511638955136,2.4097107525813746,0,1,0,1,0,0,0,1.5416631274329715,7,3,1,1,0.0232,0.2582,0,Low
1,0,0,1,-0.4267458558967602,1,1,0,1,0,0,1,0,0,1,0.8064728433084405,-0.148868619071873,0,1,0,0,1,0,0,0.8395324179832315,4,1,0,1,0.0833,0.2043,0,Low
1,0,1,0,0.3069532676648642,1,0,0,1,1,0,0,0,0,1,0.5038140306958415,0.389088868719929,0,1,0,0,0,1,0,0.5943282852300965,3,2,0,0,0.8062,0.1339,0,High
0,0,0,0,-0.6713122304173017,1,0,0,0,0,0,0,0,1,0,-1.4884126589189597,-0.878255765249588,0,0,1,0,0,0,1,-1.3709155471568102,1,1,0,0,0.0286,0.2009,0,Low
0,0,1,0,-0.9158786049378432,1,0,0,0,1,1,0,0,0,0,-0.3210143816989341,-0.7758128828407174,1,0,0,0,1,0,0,-0.3661366310157845,3,0,0,1,0.4029,0.1598,1,Medium
0,0,0,0,-0.0598962941159479,1,0,0,0,0,0,0,0,1,0,-1.460142330268332,-0.7074735095197265,0,0,1,0,0,0,1,-1.2419125696842774,1,2,0,0,0.2535,0.1341,0,Low
0,0,0,1,-0.9566396673579334,1,1,0,0,0,0,1,1,0,0,0.982746657247647,-0.6307075252856891,0,1,0,0,0,1,0,0.8710445956864454,4,0,1,0,0.6425,0.2097,1,High
0,0,0,0,-1.1196839170382944,1,0,0,0,0,0,0,0,0,0,-1.4734460143392158,-0.9665145879278592,0,0,1,0,1,0,0,-1.4168708063073308,1,0,0,1,0.1732,0.1921,0,Low
0,0,0,0,-0.2229405437963089,1,0,0,0,1,1,0,1,0,1,0.8097987643261616,0.0426933944592709,0,1,0,0,0,1,0,0.8516777364730116,4,2,0,0,0.5507,0.1548,0,Medium
0,0,0,0,-1.2827281667186554,0,0,0,0,0,0,0,0,0,1,-1.322116608032916,-0.997838638965886,1,0,0,0,0,0,1,-1.5307741986304069,0,0,0,0,0.6756,0.1841,1,High
0,0,1,0,1.6113072651077522,1,1,1,1,1,0,1,1,2,1,0.5919509376654447,1.6026090769621326,1,0,0,0,1,0,0,0.7190639886386524,7,3,0,1,0.0053,0.2345,0,Low
1,0,1,1,1.1629355784867594,1,0,0,1,0,1,1,1,1,1,1.117446458465342,1.7022504421302782,0,1,0,1,0,0,0,1.3109020761271428,5,3,1,1,0.0091,0.2432,0,Low
0,0,0,0,-0.5490290431570309,1,0,0,0,0,0,0,0,1,0,-1.4834237773923784,-0.8396521812238508,0,0,1,0,1,0,0,-1.3131432213675844,1,1,0,1,0.0156,0.2175,0,Low
0,0,0,0,0.9591302663863084,1,0,0,1,0,0,0,0,0,1,0.2992698881060078,0.7967868344134578,0,1,0,0,0,1,0,0.4141180189898404,2,3,0,0,0.4522,0.1616,1,Medium
0,0,0,0,1.4482630154273912,1,1,1,1,0,1,1,1,2,0,1.5099051385564046,2.2026190686764484,0,1,0,0,1,0,0,1.5203267571130867,7,3,1,1,0.6741,0.2202,0,High
1,0,0,0,-0.8343564800976626,1,1,1,1,0,1,0,0,0,1,0.0797591009364305,-0.6417150615307422,1,0,0,0,0,1,0,0.1587380788533758,5,0,0,0,0.2389,0.1601,0,Low
1,0,1,1,-0.1006573565360382,1,1,1,1,1,1,0,0,0,0,0.0913998244984534,-0.1264564811460735,1,0,0,0,0,1,0,0.1751506714071331,6,2,0,0,0.118,0.1723,0,Low
0,0,1,1,0.4699975173452252,1,0,1,0,0,1,0,0,0,0,-0.2860922110128651,0.0585539526961311,1,0,0,1,0,0,0,-0.1777200684986499,3,2,0,1,0.0533,0.1938,0,Low
0,0,0,0,1.6113072651077522,1,1,0,1,1,1,1,1,2,1,1.4367348761665455,2.435233236420105,0,1,0,0,1,0,0,1.567595023667908,7,3,1,1,0.0599,0.2398,0,Low
0,0,0,0,-0.8751175425177529,1,1,0,0,0,0,0,1,0,1,-0.1962923435344015,-0.7434961682134574,1,0,0,0,0,0,1,-0.2972037422900035,3,0,0,0,0.4292,0.161,0,Medium
0,0,0,0,-1.1604449794583849,1,0,0,0,0,0,0,0,0,0,0.1845256129946381,-0.8849397000837586,0,1,0,0,0,1,0,-0.0979548686873891,1,0,0,0,0.7924,0.1196,1,High
0,0,0,0,0.4699975173452252,1,0,0,1,1,0,1,0,0,1,0.7748765936400926,0.7439991906571211,0,1,0,0,1,0,0,0.9554053214127584,4,2,0,1,0.339,0.1636,0,Medium
0,0,0,1,0.6738028294456765,1,0,0,0,0,0,0,0,1,0,-1.510031145534145,-0.6024497017788495,0,0,1,0,1,0,0,-1.3377621101982204,1,3,0,1,0.007,0.2331,0,Low
1,0,1,0,1.4890240778474817,1,1,0,0,1,0,1,1,0,1,1.1507056686425507,2.0827273662879446,0,1,0,0,1,0,0,1.3433990093835824,5,3,1,1,0.5272,0.1964,1,Medium
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.4784348958657971,-0.99991220290784,0,0,1,0,0,0,1,-1.6079133836330668,1,0,0,0,0.6174,0.1755,0,High
0,1,0,0,-0.8751175425177529,1,1,1,0,0,0,0,0,0,1,-0.3077106976280507,-0.7526727916161469,1,0,0,0,0,1,0,-0.3539913125260041,3,0,0,0,0.3956,0.142,0,Medium
0,0,1,0,1.570546202687662,1,1,0,0,1,1,1,1,2,1,0.5187806752755855,1.4891807174990808,1,0,0,1,0,0,0,0.6386422851252412,6,3,0,1,0.0148,0.2195,0,Low
0,0,0,0,1.407501953007301,1,1,0,0,0,0,0,0,2,1,-1.2888573978557074,-0.2326273668122869,0,0,1,0,0,0,1,-1.0932144811472355,2,3,0,0,0.0052,0.2537,0,Low
0,0,0,0,0.429236454925135,1,0,0,1,0,1,0,0,1,0,-0.312699579154632,0.0694511929868248,1,0,0,0,0,1,0,-0.1192912390072739,3,2,0,0,0.5551,0.1366,0,Medium
0,0,0,0,0.3477143300849545,1,1,1,0,0,0,0,0,0,1,0.5470510039262128,0.3987507943217993,0,1,0,0,1,0,0,0.5509990408881769,3,2,0,1,0.6093,0.1468,0,High
0,0,1,0,0.6330417670255862,1,1,1,1,0,0,1,1,1,1,1.2770906673159437,1.2135731867461887,0,1,0,0,1,0,0,1.4320270091738725,6,2,1,1,0.511,0.1837,1,Medium
0,0,1,0,0.7145638918657667,1,1,0,1,1,1,1,1,1,1,0.6418397529312578,0.8283535365510748,1,0,0,0,1,0,0,0.7374460922988607,7,3,0,1,0.051,0.1782,0,Low
